ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,publication_date,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url
22213543,CAMPS,0.880289257,CAMPS,0.880289257,,0,1,2011-12-28,http://webclu.bio.wzw.tum.de/CAMPS2.0,"HTTPConnectionPool(host='webclu.bio.wzw.tum.de', port=80): Pool is closed.",,,no_wayback
22232598,Channelpedia,0.995265245,Channelpedia,0.995265245,,0,1,2011-12-30,http://channelpedia.net,301,CH,"(46.2022,6.1457)",None
22584068,CACG,0.998239875,CACG,0.998239875,,0,1,2012-05-11,http://cgc.kribb.re.kr/map,"HTTPConnectionPool(host='cgc.kribb.re.kr', port=80): Max retries exceeded with url: /map (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b189fa60>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
22621612,C-GATE,0.988704075,C-GATE,0.988704075,affected by transposable,0.630219376,1,2012-05-23,http://sites.google.com/site/tecatalog,301,SG,"(1.2897,103.8501)",http://web.archive.org/web/20230123211341/https://sites.google.com/site/tecatalog/
22659240,CancerProView,0.997434795,CancerProView,0.997434795,,0,1,2012-05-31,http://cancerproview.dmb.med.keio.ac.jp/php/cpv.html,"HTTPConnectionPool(host='cancerproview.dmb.med.keio.ac.jp', port=80): Max retries exceeded with url: /php/cpv.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b195a370>: Failed to establish a new connection: [Errno 113] No route to host'))",,,no_wayback
23193288,CFGP,0.979907155,CFGP,0.979907155,Comparative Fungal Genomics Platform,0.961724751,1,2012-11-27,http://cfgp.snu.ac.kr,"HTTPConnectionPool(host='cfgp.snu.ac.kr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b195a400>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,None
23203879,BSRD,0.995059371,BSRD,0.995059371,,0,1,2012-11-29,http://kwanlab.bio.cuhk.edu.hk/BSRD,404,,,None
"23203881, 25378310, 33211880",BRENDA,0.997791767,BRENDA,0.997791767,BRaunschweig ENzyme DAtabase,0.770335999,3,2021-01-01,http://www.brenda-enzymes.org,301,DE,"(54.0891,13.4024)",None
23203889,Bookshelf,0.957379818,Bookshelf,0.957379818,,0,1,2012-11-29,http://www.ncbi.nlm.nih.gov/books,301,US,"(38.8951,-77.0364)",None
23228284,CBS,0.998403251,CBS,0.998403251,Conserved regulatory Binding Sites,0.973923177,1,2012-12-10,http://compfly.bio.ub.es/CBS,"HTTPConnectionPool(host='compfly.bio.ub.es', port=80): Pool is closed.",,,no_wayback
23251048,CellLineMiner,0.992360115,CellLineMiner,0.992360115,,0,1,2012-11-13,http://dev.pubgene.com/cellmine,301,NO,"(59.9127,10.7461)",no_wayback
23336431,BuffSatDB,0.98745203,BuffSatDB,0.98745203,Buffalo MicroSatellite Database,0.644897648,1,2013-01-19,http://cabindb.iasri.res.in/buffsatdb,"HTTPConnectionPool(host='cabindb.iasri.res.in', port=80): Max retries exceeded with url: /buffsatdb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18e7880>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20130723203531/http://cabindb.iasri.res.in:80/buffsatdb/
23486013,CancerDR,0.992159104,CancerDR,0.992159104,cancer drug resistance database,0.807872832,1,2013-01-01,http://crdd.osdd.net/raghava/cancerdr,"HTTPConnectionPool(host='crdd.osdd.net', port=80): Max retries exceeded with url: /raghava/cancerdr (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ed4b189f790>, 'Connection to crdd.osdd.net timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20260421101413/http://crdd.osdd.net/raghava/cancerdr/
23486613,CGOB,0.997058729,CGOB,0.997058729,Candida Gene Order Browser,0.948766589,1,2013-03-13,http://cgob.ucd.ie,200,IE,"(53.3331,-6.2489)",None
23493402,CathaCyc,0.995314121,CathaCyc,0.995314121,,0,1,2013-03-14,http://www.cathacyc.org,"HTTPConnectionPool(host='www.cathacyc.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18fd2b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20251013142946/http://cathacyc.org/
"23514094, 24270786",CAZy,0.99791199,CAZy,0.99791199,Carbohydrate-Active Enzymes database,0.980871044,2,2013-11-21,http://www.cazy.org,200,FR,"(51.0344,2.3768)",http://web.archive.org/web/20260806023152/https://www.cazy.org/
23537399,CDP,0.828693906,CDP,0.828693906,death proteomics,0.697402914,1,2013-04-10,http://celldeathproteomics.uio.no,"HTTPConnectionPool(host='celldeathproteomics.uio.no', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b19914f0>: Failed to establish a new connection: [Errno 113] No route to host'))",,,http://web.archive.org/web/20240206053034/http://celldeathproteomics.uio.no./
"23550210, 31308250",cBioPortal,0.992826402,cBioPortal,0.992826402,,0,2,2019-07-15,http://cbioportal.org,301,US,"(40.7339,-74.0054)",http://web.archive.org/web/20260803075503/https://www.cbioportal.org/
23794735,CARLSBAD,0.99360311,CARLSBAD,0.99360311,,0,1,2013-06-21,http://carlsbad.health.unm.edu/carlsbad,301,US,"(35.0845,-106.6511)",http://web.archive.org/web/20260210110527/http://carlsbad.health.unm.edu/carlsbad/
23893318,CDSA,0.964991828,CDSA,0.964991828,Cancer Digital Slide Archive,0.8173123,1,2013-07-25,http://cancer.digitalslidearchive.net,405,,,http://web.archive.org/web/20190823153914/http://cancer.digitalslidearchive.net:80/
24016071,CellMinerHCC,0.941295445,CellMinerHCC,0.941295445,,0,1,2013-09-09,http://www.medicalgenomics.org/cellminerhcc,301,DE,"(52.5244,13.4105)",http://web.archive.org/web/20260509204048/https://medicalgenomics.org/cellminerhcc
24259684,BrassiBase,0.991759181,BrassiBase,0.991759181,,0,1,2013-11-19,http://brassibase.cos.uni-heidelberg.de,"HTTPConnectionPool(host='brassibase.cos.uni-heidelberg.de', port=80): Pool is closed.",,,None
24265220,CAMP,0.997035444,CAMP,0.997035444,Collection of Antimicrobial Peptide,0.979017951,1,2013-11-21,http://www.camp.bicnirrh.res.in,301,IN,"(19.0728,72.8826)",http://web.archive.org/web/20260713155415/https://camp.bicnirrh.res.in/
24270791,CentrosomeDB,0.996333599,CentrosomeDB,0.996333599,,0,1,2013-11-21,http://centrosome.cnb.csic.es,"HTTPConnectionPool(host='centrosome.cnb.csic.es', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18f06a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,None
24304896,CellFinder,0.99684298,CellFinder,0.99684298,,0,1,2013-12-03,http://www.cellfinder.org,403,,,http://web.archive.org/web/20221028193054/http://cellfinder.org/
24498619,CHBMP,0.899794623,CHBMP,0.899794623,Hemophilia B mutation project,0.751574079,1,2013-08-19,http://www.cdc.gov/hemophiliamutations,301,SG,"(1.2897,103.8501)",None
24580755,CDSbank,0.99717778,CDSbank,0.99717778,,0,1,2014-02-28,http://hazeslab.med.ualberta.ca/CDSbank,"HTTPConnectionPool(host='hazeslab.med.ualberta.ca', port=80): Pool is closed.",,,http://web.archive.org/web/20200221081107/http://hazeslab.med.ualberta.ca:80/CDSbank/
24948109,BrassicaTED,0.992530644,BrassicaTED,0.992530644,,0,1,2014-06-20,http://im-crop.snu.ac.kr/BrassicaTED/index.php,301,KR,"(37.5660,126.9784)",None
24994456,BorreliaBase,0.995369911,BorreliaBase,0.995369911,,0,1,2014-07-03,http://borreliabase.org,301,US,"(40.8220,-74.4488)",None
25190456,CCGD,0.979682426,CCGD,0.979682426,Candidate Cancer Gene Database,0.891004175,1,2014-09-04,http://ccgd-starrlab.oit.umn.edu,200,US,"(44.9800,-93.2638)",http://web.archive.org/web/20251009045647/http://ccgd-starrlab.oit.umn.edu/
25267795,CarrotDB,0.99532944,CarrotDB,0.99532944,,0,1,2014-09-29,"http://apiaceae.njau.edu.cn/car, http://apiaceae.njau.edu.cn/carrotdb","HTTPConnectionPool(host='apiaceae.njau.edu.cn', port=80): Max retries exceeded with url: /car (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18e7280>: Failed to establish a new connection: [Errno -2] Name or service not known')), HTTPConnectionPool(host='apiaceae.njau.edu.cn', port=80): Max retries exceeded with url: /carrotdb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b19a65b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",", ",", ","no_wayback, http://web.archive.org/web/20150826035959/http://apiaceae.njau.edu.cn:80/carrotdb/"
25270878,CancerPPD,0.996373594,CancerPPD,0.996373594,,0,1,2014-09-30,http://crdd.osdd.net/raghava/cancerppd,"HTTPConnectionPool(host='crdd.osdd.net', port=80): Max retries exceeded with url: /raghava/cancerppd (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ed4b195a6d0>, 'Connection to crdd.osdd.net timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20260729234526/http://crdd.osdd.net/raghava/cancerppd/
25392409,CATdb,0.994086862,CATdb,0.994086862,,0,1,2014-11-11,http://urgv.evry.inra.fr/CATdb,301,FR,"(48.6833,2.1333)",http://web.archive.org/web/20210115131842/http://urgv.evry.inra.fr/CATdb
"25392415, 30407596",Cancer3D,0.993081719,Cancer3D,0.993081719,,0,2,2019-01-01,http://www.cancer3d.org,200,US,"(37.3394,-121.8950)",http://web.archive.org/web/20260519091240/http://cancer3d.org/
25392417,CeCaFDB,0.99858432,CeCaFDB,0.99858432,Central Carbon Metabolic Flux Database,0.983667357,1,2014-11-11,http://www.cecafdb.org,200,CN,"(39.9075,116.3972)",http://web.archive.org/web/20260513132045/https://www.cecafdb.org/
25475113,CBMAR,0.971514285,CBMAR,0.971514285,,0,1,2014-12-03,http://14.139.227.92/mkumar/lactamasedb,"HTTPConnectionPool(host='14.139.227.92', port=80): Pool is closed.",,,no_wayback
25518738,CGWR,0.983098507,CGWR,0.983098507,Chickpea Genomic Web Resource,0.932702328,1,2014-12-18,http://www.nipgr.res.in/CGWR/home.php,"HTTPConnectionPool(host='www.nipgr.res.in', port=80): Max retries exceeded with url: /CGWR/home.php (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18fdc70>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))",,,None
25592564,CELLX,0.997325838,CELLX,0.997325838,Cell Index Database,0.766975661,1,2015-01-01,http://cellx.sourceforge.net,301,US,"(37.7621,-122.3971)",None
25656309,BtoxDB,0.996941984,BtoxDB,0.996941984,,0,1,2015-01-17,http://www.gurupi.uft.edu.br/btoxdb,"HTTPConnectionPool(host='www.gurupi.uft.edu.br', port=80): Pool is closed.",,,None
25784642,Brain Tumor Database,0.788560754,Brain Tumor,0.489937514,Brain Tumor Database,0.788560754,1,2015-03-01,http://tumorsdatabase.altervista.org,"HTTPConnectionPool(host='tumorsdatabase.altervista.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1983dc0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,None
25970778,CEMTDD,0.996073186,CEMTDD,0.996073186,Chinese Ethnic Minority Traditional Drug Database,0.91564708,1,2015-07-01,http://www.cemtdd.com/index.html,200,CN,"(30.2936,120.1614)",None
26040787,CARMO,0.95898664,CARMO,0.95898664,comprehensive annotation of rice multi-omics data,0.74433168,1,2015-07-01,http://bioinfo.sibs.ac.cn/carmo,301,CN,"(31.2222,121.4581)",http://web.archive.org/web/20260730103821/http://bioinfo.sibs.ac.cn/carmo/
26074488,CancerHSP,0.992445946,CancerHSP,0.992445946,anticancer herbs database of,0.878181517,1,2015-06-15,http://lsp.nwsuaf.edu.cn/CancerHSP.php,"HTTPConnectionPool(host='lsp.nwsuaf.edu.cn', port=80): Max retries exceeded with url: /CancerHSP.php (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18e7af0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20160812002730/http://lsp.nwsuaf.edu.cn:80/CancerHSP.php
26160459,CGMD,0.992433429,CGMD,0.992433429,Cancer Gene Marker Database,0.956503713,1,2015-07-10,http://cgmd.in,"HTTPConnectionPool(host='cgmd.in', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18488e0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,None
26519468,ccmGDB,0.998047173,ccmGDB,0.998047173,Cancer Cell Metabolism Gene DataBase,0.980098925,1,2015-10-30,http://bioinfo.mc.vanderbilt.edu/ccmGDB,"HTTPConnectionPool(host='bioinfo.mc.vanderbilt.edu', port=80): Max retries exceeded with url: /ccmGDB (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b195a5b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20160401224529/http://bioinfo.mc.vanderbilt.edu:80/ccmGDB/
26527719,CEGA,0.962110519,CEGA,0.962110519,Conserved Elements from Genomic Alignments,0.852080087,1,2015-11-02,http://cega.ezlab.org,301,CH,"(46.2022,6.1457)",http://web.archive.org/web/20260609061556/https://cega.ezlab.org/
26586806,BreCAN-DB,0.997648492,BreCAN-DB,0.997648492,,0,1,2015-11-19,http://brecandb.igib.res.in,"HTTPConnectionPool(host='brecandb.igib.res.in', port=80): Pool is closed.",,,None
"26657895, 30945201",CANTATAdb,0.954158604,CANTATAdb,0.954158604,,0,2,2019-01-01,"http://cantata.amu.edu.pl, http://yeti.amu.edu.pl/CANTATA","200, 301","PL, PL","(52.4069,16.9299), (52.4069,16.9299)","http://web.archive.org/web/20251102185955/http://cantata.amu.edu.pl/, http://web.archive.org/web/20260609023423/http://yeti.amu.edu.pl/CANTATA/"
26660198,CB,0.666790307,CB,0.666790307,Blindness,0.491330385,1,2016-12-01,http://search.bwh.harvard.edu/new/CBDatabase.html,301,US,"(42.3427,-71.0922)",http://web.archive.org/web/20260209105710/https://search.bwh.harvard.edu/new/CBDatabase.html
26690544,CancerNet,0.995466173,CancerNet,0.995466173,,0,1,2015-12-21,http://bis.zju.edu.cn/CancerNet,302,CN,"(31.2222,121.4581)",http://web.archive.org/web/20220619140044/http://bis.zju.edu.cn/CancerNet
26794641,BRAINS,0.985277057,BRAINS,0.985277057,Brain Images of Normal Subjects,0.966778862,1,2016-01-18,"http://www.brainsimagebank.ac.uk, http://dicom.nema.org","HTTPConnectionPool(host='www.brainsimagebank.ac.uk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b189f6a0>: Failed to establish a new connection: [Errno -2] Name or service not known')), 301",", US",", (39.1157,-77.5636)","None, None"
26868054,CCSI,0.997085452,CCSI,0.997085452,chromatin-chromatin spatial interaction,0.910043742,1,2016-02-11,http://songyanglab.sysu.edu.cn/ccsi,"HTTPConnectionPool(host='songyanglab.sysu.edu.cn', port=80): Pool is closed.",,,no_wayback
27050421,C-terminome,0.84958427,C-terminome,0.84958427,,0,1,2016-04-06,http://cterminome.bio-toolkit.com,"HTTPConnectionPool(host='cterminome.bio-toolkit.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1983190>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20190819040443/http://cterminome.bio-toolkit.com/
27164438,BrucellaBase,0.996022701,BrucellaBase,0.996022701,,0,1,2016-05-07,"http://www.dbtbrucellosis.in/brucellabase.html, http://59.99.226.203/brucellabase/homepage.html","HTTPConnectionPool(host='www.dbtbrucellosis.in', port=80): Max retries exceeded with url: /brucellabase.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b19f6e80>: Failed to establish a new connection: [Errno -2] Name or service not known')), HTTPConnectionPool(host='59.99.226.203', port=80): Pool is closed.",", ",", ","None, None"
27635320,CardioTF,0.989912987,CardioTF,0.989912987,,0,1,2016-08-23,http://www.cardiosignal.org/database/cardiotf.html,"HTTPConnectionPool(host='www.cardiosignal.org', port=80): Max retries exceeded with url: /database/cardiotf.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18a8400>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20181016074040/http://www.cardiosignal.org:80/database/cardiotf.html
27701074,CeNDR,0.993216455,CeNDR,0.993216455,elegans Natural Diversity Resource,0.823794746,1,2016-10-03,http://www.elegansvariation.org,301,US,"(37.7621,-122.3971)",None
27832200,Cancertope,0.991436124,Cancertope,0.991436124,,0,1,2016-11-10,http://www.imtech.res.in/raghava/cancertope,"HTTPConnectionPool(host='www.imtech.res.in', port=80): Pool is closed.",,,http://web.archive.org/web/20170609053622/http://www.imtech.res.in:80/raghava/cancertope/
28053168,ccNET,0.994896412,ccNET,0.994896412,,0,1,2016-10-07,http://structuralbiology.cau.edu.cn/gossypium,307,CN,"(39.9075,116.3972)",http://web.archive.org/web/20241222130131/http://structuralbiology.cau.edu.cn/gossypium/
28147217,CCG,0.97024858,CCG,0.97024858,Catalogue of Cancer Genes,0.896562586,1,2016-12-01,http://ccg.xingene.net,"HTTPConnectionPool(host='ccg.xingene.net', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1848250>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20230327113456/http://ccg.xingene.net/
28365725,Carotenoid,0.51871109,,0,Carotenoid,0.51871109,1,2017-01-01,http://carotenoiddb.jp,200,JP,"(34.6938,135.5011)",http://web.archive.org/web/20260311135305/http://www.carotenoiddb.jp/
28453651,Cancer PanorOmics,0.830598618,Cancer PanorOmics,0.830598618,,0,1,2017-07-01,http://panoromics.irbbarcelona.org,302,ES,"(41.3888,2.1590)",http://web.archive.org/web/20260213135312/https://panoromics.irbbarcelona.org/
28453653,Bologna Annotation Resource,0.698403805,,0,Bologna Annotation Resource,0.698403805,1,2017-07-01,http://bar.biocomp.unibo.it/bar3,302,IT,"(44.4938,11.3387)",None
28473704,CancerPDF,0.993715048,CancerPDF,0.993715048,Cancer Peptidome Database of bioFluids,0.919792932,1,2017-05-04,http://crdd.osdd.net/raghava/cancerpdf,"HTTPConnectionPool(host='crdd.osdd.net', port=80): Max retries exceeded with url: /raghava/cancerpdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ed4b18eba30>, 'Connection to crdd.osdd.net timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20250914141819/http://crdd.osdd.net/raghava/cancerpdf/
28603918,CFTR-France,0.977899387,CFTR-France,0.977899387,ystic fibrosis transmembrane,0.618076883,1,2017-06-28,http://cftr.iurc.montp.inserm.fr/cftr,301,FR,"(43.2970,5.3811)",None
28651548,CHD,0.82080698,CHD,0.82080698,Canis mtDNA HV1,0.562380518,1,2017-06-26,http://chd.vnbiology.com,200,SG,"(1.2897,103.8501)",None
28821760,Breast Oncogenic Specific siRNAs,0.987298205,BOSS,0.972771386,Breast Oncogenic Specific siRNAs,0.987298205,1,2017-08-18,http://bioinformatics.cimap.res.in/sharma/boss,404,,,None
29020642,cBiT,0.986032426,cBiT,0.986032426,Compendium for Biomaterial Transcriptomics,0.794626407,1,2017-10-03,http://cbit.maastrichtuniversity.nl,"HTTPConnectionPool(host='cbit.maastrichtuniversity.nl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b184a790>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))",,,http://web.archive.org/web/20191015014559/https://cbit.maastrichtuniversity.nl/
29040563,CAZypedia,0.9983778,CAZypedia,0.9983778,,0,1,2018-12-01,http://www.cazypedia.org,301,CA,"(49.2497,-123.1193)",no_wayback
29126148,CCDS,0.956499179,CCDS,0.956499179,Consensus Coding Sequence,0.615940392,1,2018-01-01,http://www.ncbi.nlm.nih.gov/CCDS/CcdsBrowse.cgi,301,US,"(38.8951,-77.0364)",http://web.archive.org/web/20260607213431/https://www.ncbi.nlm.nih.gov/CCDS/CcdsBrowse.cgi
29136180,Breast Cancer Now Tissue Bank bioinformatics,0.752365947,BCNTB,0.615942299,Breast Cancer Now Tissue Bank bioinformatics,0.752365947,1,2018-01-01,http://bioinformatics.breastcancertissuebank.org,"HTTPConnectionPool(host='bioinformatics.breastcancertissuebank.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18e70a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,None
29509874,CarbonylDB,0.994347632,CarbonylDB,0.994347632,,0,1,2018-07-01,http://digbio.missouri.edu/CarbonylDB,404,,,http://web.archive.org/web/20220331044112/http://digbio.missouri.edu/CarbonylDB/
29753807,CbLncRNAdb,0.888481498,CbLncRNAdb,0.888481498,,0,1,2018-05-26,http://cabgrid.res.in/cblncrnadb,"HTTPConnectionPool(host='cabgrid.res.in', port=80): Pool is closed.",,,http://web.archive.org/web/20250324223652/http://cabgrid.res.in/cblncrnadb/
29939204,CARDIO-LNCRNAS,0.93584047,CARDIO-LNCRNAS,0.93584047,,0,1,2019-09-01,"http://bio-bigdata.hrbmu.edu.cn/CARDIO-LNCRNAS/, http://www.bio-bigdata.net/CARDIO-LNCRNAS","301, HTTPConnectionPool(host='www.bio-bigdata.net', port=80): Pool is closed.","CN, ","(41.7922,123.4328), ","http://web.archive.org/web/20250612061441/http://bio-bigdata.hrbmu.edu.cn/CARDIO-LNCRNAS/, no_wayback"
29985970,BrainEXP,0.997224808,BrainEXP,0.997224808,Brain EXPression Database,0.938273266,1,2019-01-01,http://www.brainexp.org,200,HK,"(22.2783,114.1747)",None
29992323,CeleryDB,0.992402375,CeleryDB,0.992402375,,0,1,2018-01-01,http://apiaceae.njau.edu.cn/celerydb,"HTTPConnectionPool(host='apiaceae.njau.edu.cn', port=80): Max retries exceeded with url: /celerydb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1848dc0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
29997612,CDG,0.988353372,CDG,0.988353372,,0,1,2018-06-27,http://lab.rockefeller.edu/casanova/CDG,302,US,"(40.7143,-74.0060)",http://web.archive.org/web/20240228232646/https://lab.rockefeller.edu/casanova/CDG
30208340,CCGD-ESCC,0.976696948,CCGD-ESCC,0.976696948,Chinese Cancer Genomic Database-Esophageal Squamous Cell Carcinoma,0.954146482,1,2018-08-01,http://db.cbi.pku.edu.cn/ccgd/ESCCdb,"HTTPConnectionPool(host='db.cbi.pku.edu.cn', port=80): Max retries exceeded with url: /ccgd/ESCCdb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b184a640>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
30329086,CAGm,0.991939008,CAGm,0.991939008,Comparative Analysis of Germline Microsatellites,0.97115584,1,2019-01-01,http://www.cagmdb.org,"HTTPConnectionPool(host='www.cagmdb.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1935820>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20230606190218/http://www.cagmdb.org/
30329095,CancerSplicingQTL,0.997213602,CancerSplicingQTL,0.997213602,,0,1,2019-01-01,http://www.cancersplicingqtl-hust.com,403,,,http://web.archive.org/web/20260513063001/https://www.cancersplicingqtl-hust.com/
30329142,CancerSEA,0.997147083,CancerSEA,0.997147083,,0,1,2019-01-01,"http://biocc.hrbmu.edu.cn/CancerSEA/, http://202.97.205.69/CancerSEA","200, HTTPConnectionPool(host='202.97.205.69', port=80): Max retries exceeded with url: /CancerSEA (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ed4b198a640>, 'Connection to 202.97.205.69 timed out. (connect timeout=5)'))","CN, ","(41.7922,123.4328), ","http://web.archive.org/web/20260701182940/http://biocc.hrbmu.edu.cn/CancerSEA/, no_wayback"
30367574,CamurWeb,0.970218897,CamurWeb,0.970218897,,0,1,2018-10-15,http://bioinformatics.iasi.cnr.it/camurweb,"HTTPConnectionPool(host='bioinformatics.iasi.cnr.it', port=80): Pool is closed.",,,no_wayback
"30689843, 22139939",ccPDB,0.997259557,ccPDB,0.997259557,,0,2,2019-01-01,http://webs.iiitd.edu.in/raghava/ccpdb,301,IN,"(28.6519,77.2315)",http://web.archive.org/web/20221114201819/https://webs.iiitd.edu.in/raghava/ccpdb/
30759968,CDRgator,0.994814634,CDRgator,0.994814634,Cancer Drug Resistance navigator,0.785553472,1,2019-02-12,http://cdrgator.ewha.ac.kr,"HTTPConnectionPool(host='cdrgator.ewha.ac.kr', port=80): Pool is closed.",,,no_wayback
31024751,CASBench,0.995392978,CASBench,0.995392978,,0,1,2019-01-01,http://biokinet.belozersky.msu.ru/casbench,301,RU,"(55.7520,37.6178)",http://web.archive.org/web/20250126153220/https://biokinet.belozersky.msu.ru/casbench
31110280,CancerMine,0.981553555,CancerMine,0.981553555,,0,1,2019-05-20,http://bionlp.bcgsc.ca/cancermine,301,CA,"(49.2497,-123.1193)",http://web.archive.org/web/20251205122208/http://bionlp.bcgsc.ca/cancermine/
31428785,CFEA,0.997379303,CFEA,0.997379303,,0,1,2020-01-01,http://www.bio-data.cn/CFEA,301,HK,"(22.3163,114.1647)",None
31598703,CancerGeneNet,0.994320154,CancerGeneNet,0.994320154,,0,1,2020-01-01,http://signor.uniroma2.it/CancerGeneNet,301,IT,"(41.8919,12.5113)",http://web.archive.org/web/20260629133318/https://signor.uniroma2.it/CancerGeneNet/
31649674,cAb-Rep,0.99714224,cAb-Rep,0.99714224,,0,1,2019-10-09,http://cab-rep.c2b2.columbia.edu,301,US,"(40.7143,-74.0060)",http://web.archive.org/web/20250322001850/https://cab-rep.c2b2.columbia.edu/
"31665441, 23650175, 27789705",CARD,0.996455212,CARD,0.996455212,Comprehensive Antibiotic Resistance Database,0.990965346,3,2020-01-01,http://card.mcmaster.ca,301,CA,"(43.2501,-79.8496)",http://web.archive.org/web/20260802194530/https://card.mcmaster.ca/
31701131,CancerTracer,0.997136056,CancerTracer,0.997136056,,0,1,2020-01-01,http://cailab.labshare.cn/cancertracer,301,US,"(34.0737,-118.3720)",http://web.archive.org/web/20250119200014/http://cailab.labshare.cn/cancertracer/
31958638,BoMiProt,0.996749759,BoMiProt,0.996749759,,0,1,2020-01-17,http://bomiprot.org,301,SG,"(1.2897,103.8501)",None
32026396,BSM-Arc,0.996515274,BSM-Arc,0.996515274,Biological Structure Model Archive,0.965628356,1,2020-02-05,http://bsma.pdbj.org,301,JP,"(34.7614,135.5157)",None
32360910,CancerEnD,0.998435497,CancerEnD,0.998435497,,0,1,2020-05-01,http://webs.iiitd.edu.in/raghava/cancerend,301,IN,"(28.6519,77.2315)",http://web.archive.org/web/20250916133925/https://webs.iiitd.edu.in/raghava/cancerend/
32386544,CCFv3,0.989022076,CCFv3,0.989022076,Mouse Brain Common Coordinate Framework,0.890492062,1,2020-05-07,http://atlas.brain-map.org,200,US,"(45.8399,-119.7006)",http://web.archive.org/web/20260802032329/https://atlas.brain-map.org/
32754757,CerealsDB,0.996999264,CerealsDB,0.996999264,,0,1,2020-01-01,http://www.cerealsdb.uk.net/cerealgenomics/CerealsDB/indexNEW.php,302,GB,"(52.6278,1.2983)",None
