ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,publication_date,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url
35186035,TRmir,0.995415807,TRmir,0.995415806770325,human transcriptional regulation of miRNAs,0.951509043574333,1,2022-02-04,http://bio.liclab.net/trmir/index.html,301,HK,"(22.2783,114.1747)",no_wayback
35356543,Human-Virus Protein-Protein Interaction database,0.99244289,HVPPI,0.991107195615768,Human-Virus Protein-Protein Interaction database,0.99244288964705,1,2022-03-07,http://bio-bigdata.hrbmu.edu.cn/HVPPI,302,CN,"(31.2222,121.4581)",http://web.archive.org/web/20240422011611/http://bio-bigdata.hrbmu.edu.cn/HVPPI/
35371973,OSgc,0.995118737,OSgc,0.995118737220764,Online consensus Survival analysis of gastric cancer,0.831485086017185,1,2022-03-11,http://bioinfo.henu.edu.cn/GC/GCList.jsp,302,CN,"(31.2222,121.4581)",http://web.archive.org/web/20231202151248/https://bioinfo.henu.edu.cn/GC/GCList.jsp
35414795,REIA,0.974006414,REIA,0.974006414413452,,0,1,2022-03-14,http://bioinfo-sysu.com/reia,301,CN,"(22.5455,114.0683)",http://web.archive.org/web/20230507180657/http://bioinfo-sysu.com/reia/
35445695,A3D,0.833937526,A3D,0.833937525749207,,0,1,2022-05-01,http://biocomp.chem.uw.edu.pl/A3D2/hproteome,302,PL,"(52.2298,21.0118)",no_wayback
35595213,RNA2Immune,0.987332165,RNA2Immune,0.987332165241242,,0,1,2022-05-17,http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp,200,CN,"(31.2222,121.4581)",http://web.archive.org/web/20240416211803/http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp
36095221,ICBatlas,0.997148037,ICBatlas,0.997148036956787,,0,1,2022-11-01,http://bioinfo.life.hust.edu.cn/ICBatlas,301,CN,"(31.2222,121.4581)",http://web.archive.org/web/20230202065552/http://bioinfo.life.hust.edu.cn/ICBatlas/
36099422,IEAtlas,0.997461796,IEAtlas,0.997461795806885,,0,1,2023-01-01,http://bio-bigdata.hrbmu.edu.cn/IEAtlas,302,CN,"(31.2222,121.4581)",http://web.archive.org/web/20240423114405/http://bio-bigdata.hrbmu.edu.cn/IEAtlas/
36131236,BGFD,0.994630098,BGFD,0.994630098342896,Barley Gene Family Database,0.951987648010254,1,2022-09-21,http://barleygfdb.com,200,CN,"(31.2222,121.4581)",http://web.archive.org/web/20221016221854/http://barleygfdb.com/
36159991,AntiVIRmiR,0.944081157,AntiVIRmiR,0.944081157445908,,0,1,2022-09-08,http://bioinfo.imtech.res.in/manojk/antivirmir,301,IN,"(30.7465,76.7417)",http://web.archive.org/web/20240420141144/https://bioinfo.imtech.res.in/manojk/antivirmir/
36165892,snoDB,0.99795717,snoDB,0.99795717,,0,1,2023-01-01,http://bioinfo-scottgroup.med.usherbrooke.ca/snoDB,"HTTPConnectionPool(host='bioinfo-scottgroup.med.usherbrooke.ca', port=80): Pool is closed.",,,no_wayback
36189892,microbioTA,0.997455776,microbioTA,0.997455775737762,,0,1,2023-01-01,http://bio-annotation.cn/microbiota,301,HK,"(22.2783,114.1747)",http://web.archive.org/web/20230313212610/http://bio-annotation.cn/microbiota/
"36215029, 31584099",gutMDisorder,0.997505665,gutMDisorder,0.997505665,,0,2,2023-01-01,http://bio-annotation.cn/gutMDisorder,301,HK,"(22.2783,114.1747)",http://web.archive.org/web/20231129123610/http://bio-annotation.cn/gutMDisorder/
36239391,AgingBank,0.995045781,AgingBank,0.995045781135559,,0,1,2022-11-01,http://bio-bigdata.hrbmu.edu.cn/AgingBank,302,CN,"(31.2222,121.4581)",no_wayback
36243976,CellTracer,0.9964957833,CellTracer,0.996495783,,0,1,2023-01-01,http://bio-bigdata.hrbmu.edu.cn/CellTracer,302,CN,"(31.2222,121.4581)",no_wayback
36263784,BIC,0.9378898144,BIC,0.937889814,,0,1,2023-01-01,http://bic.jhlab.tw,405,,,no_wayback
36271790,ImmCluster,0.994123936,ImmCluster,0.994123935699463,,0,1,2023-01-01,http://bio-bigdata.hrbmu.edu.cn/ImmCluster,302,CN,"(31.2222,121.4581)",http://web.archive.org/web/20240416070431/http://bio-bigdata.hrbmu.edu.cn/ImmCluster/
36399503,dbCAN2,0.933995962,dbCAN2,0.933995962142944,,0,1,2023-01-01,http://bcb.unl.edu/dbCAN_seq,302,US,"(40.8000,-96.6670)",http://web.archive.org/web/20240324022029/https://bcb.unl.edu/dbCAN_seq/
36494486,ApInAPDB,0.99384892,ApInAPDB,0.993848919868469,Apoptosis-Inducing Anticancer Peptides Database,0.962792307,1,2022-12-09,http://bioinf.modares.ac.ir/software/ApInAPDB,"HTTPConnectionPool(host='bioinf.modares.ac.ir', port=80): Pool is closed.",,,http://web.archive.org/web/20230924224913/http://bioinf.modares.ac.ir/software/ApInAPDB/
36624664,NPASS,0.98116076,NPASS,0.981160759925842,,0,1,2023-01-01,http://bidd.group/NPASS,301,SG,"(1.2897,103.8501)",http://web.archive.org/web/20240411143634/https://www.bidd.group/NPASS/
36913438,dbAQP-SNP,0.986597683,dbAQP-SNP,0.986597682748522,,0,1,2023-03-01,http://bioinfo.iitk.ac.in/dbAQP-SNP,"HTTPConnectionPool(host='bioinfo.iitk.ac.in', port=80): Max retries exceeded with url: /dbAQP-SNP (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f5adaf0>, 'Connection to bioinfo.iitk.ac.in timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20240702230333/https://bioinfo.iitk.ac.in/dbAQP-SNP/
37258914,EPIPOX,0.990239918,EPIPOX,0.990239918231964,,0,1,2023-01-01,http://bio.med.ucm.es/epipox,301,ES,"(40.4165,-3.7026)",no_wayback
37699323,ATOdb,0.997500002,ATOdb,0.997500002384186,,0,1,2023-09-09,http://bio-bigdata.hrbmu.edu.cn/ATOdb/index.jsp,200,CN,"(31.2222,121.4581)",http://web.archive.org/web/20240420053152/http://bio-bigdata.hrbmu.edu.cn/ATOdb/index.jsp
37716955,A3DyDB,0.98839151,A3DyDB,0.988391510077885,yeast database,0.942084551,1,2023-09-16,http://biocomp.chem.uw.edu.pl/A3D2/yeast,302,PL,"(52.2298,21.0118)",http://web.archive.org/web/20240302080130/https://biocomp.chem.uw.edu.pl/A3D2/yeast
37743473,CrMP-Sol,0.993337691,CrMP-Sol,0.993337690830231,,0,1,2023-09-25,http://bio-gateway.aigene.org.cn/g/CrMP,"HTTPConnectionPool(host='bio-gateway.aigene.org.cn', port=80): Max retries exceeded with url: /g/CrMP (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f4e11c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
37805704,AgingReG,0.994641721,AgingReG,0.994641721248627,,0,1,2023-10-01,http://bio.liclab.net/Aging-ReG,301,HK,"(22.2783,114.1747)",http://web.archive.org/web/20240415094640/https://bio.liclab.net/Aging-ReG/
"37833498, 37528331, 36406421",SpaceLID,0.988763779,SpaceLID,0.988763779401779,Space Life Investigation Database,0.94957871735096,3,2023-10-13,http://bidd.group/spacelid,301,SG,"(1.2897,103.8501)",no_wayback
37857659,AMPDB,0.991376579,AMPDB,0.991376578807831,Anti-Microbial Peptide Database version 1Ã¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂÃ¢ÂÂÃÂÃÂ¬ÃÂ,0.937014544010162,1,2023-10-19,http://bblserver.org.in/ampdb,301,IN,"(19.0728,72.8826)",http://web.archive.org/web/20240421233128/https://bblserver.org.in/ampdb/
38095856,ICBcomb,0.995907307,ICBcomb,0.995907306671143,,0,1,2023-11-01,http://bioinfo.life.hust.edu.cn/ICBcomb,301,CN,"(31.2222,121.4581)",no_wayback
38125297,SCInter,0.994511127,SCInter,0.994511127471924,comprehensive Single-Cell transcriptome integration database for human and mouse,0.956705987453461,1,2023-11-15,http://bio.liclab.net/SCInter/index.php,301,HK,"(22.2783,114.1747)",no_wayback
21349870,MPID-T2,0.942223958,MPID-T2,0.942223958,MHC-Peptide Interaction Database-T,0.729910028,1,2011-02-23,http://biolinfo.org/mpid-t2,302,US,"(37.7621,-122.3971)",http://web.archive.org/web/20220527155322/http://biolinfo.org/mpid-t2/
21353266,LegProt,0.981720328,LegProt,0.981720328,legume,0.68427968,1,2011-02-23,http://bioinfo.noble.org/manuscript-support/legumedb,"HTTPConnectionPool(host='bioinfo.noble.org', port=80): Max retries exceeded with url: /manuscript-support/legumedb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f10dfa0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220708122010/http://bioinfo.noble.org/manuscript-support/legumedb/
21464840,RMRIMS,0.633491713,RMRIMS,0.633491713,Research,0.512701094,1,2011-03-02,http://biomedinformri.org/calp,"HTTPConnectionPool(host='biomedinformri.org', port=80): Max retries exceeded with url: /calp (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f147190>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
21554668,PHENOPSIS,0.950341225,PHENOPSIS,0.950341225,,0,1,2011-05-09,http://bioweb.supagro.inra.fr/phenopsis,301,FR,"(43.6583,3.8892)",http://web.archive.org/web/20221006022055/https://bioweb.supagro.inra.fr/phenopsis/
21715385,Bioinformatics Links,0.632332242,Bioinformatics Links,0.632332242,,0,1,2011-07-01,http://bioinformatics.ca/links_directory,302,CA,"(43.7064,-79.3986)",http://web.archive.org/web/20170608065028/https://bioinformatics.ca/links_directory/
21880546,MtbSD,0.997164249,MtbSD,0.997164249,Mycobacterium tuberculosis Structural Database,0.987535059,1,2011-08-30,http://bmi.icmr.org.in/mtbsd/MtbSD.php,"HTTPConnectionPool(host='bmi.icmr.org.in', port=80): Pool is closed.",,,http://web.archive.org/web/20150703021026/http://bmi.icmr.org.in:80/mtbsd/MtbSD.php
21904438,Antagomir,0.96470964,Antagomir,0.96470964,,0,1,2011-08-20,http://bioinfopresidencycollegekolkata.edu.in/antagomirs.html,"HTTPConnectionPool(host='bioinfopresidencycollegekolkata.edu.in', port=80): Max retries exceeded with url: /antagomirs.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f1797c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
21938213,DDTRP,0.977842283,DDTRP,0.977842283,Database of Drug Targets for Resistant Pathogens,0.933010811,1,2011-09-06,http://bmi.icmr.org.in/DDTRP,"HTTPConnectionPool(host='bmi.icmr.org.in', port=80): Pool is closed.",,,no_wayback
22058132,PlantNATsDB,0.995334884,PlantNATsDB,0.995334884,NAT database,0.576344937,1,2011-11-03,http://bis.zju.edu.cn/pnatdb,302,CN,"(31.2222,121.4581)",http://web.archive.org/web/20240415072120/https://bis.zju.edu.cn/pnatdb/
22080550,BYKdb,0.956137955,BYKdb,0.956137955,Bacterial protein tYrosine Kinase database,0.903621137,1,2011-11-12,http://bykdb.ibcp.fr,"HTTPConnectionPool(host='bykdb.ibcp.fr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f147100>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20171124200635/https://bykdb.ibcp.fr/
22309450,MTDB,0.993324598,MTDB,0.993324598,truncatula transporter database,0.971297204,1,2012-02-06,http://bioinformatics.cau.edu.cn/MtTransporter,403,,,http://web.archive.org/web/20210416153922/http://bioinformatics.cau.edu.cn/MtTransporter/
22383735,GENI-DB,0.995142937,GENI-DB,0.995142937,,0,1,2012-03-01,http://born.nii.ac.jp,"HTTPConnectionPool(host='born.nii.ac.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5163a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20150310154842/http://born.nii.ac.jp:80/
22489867,EnzyBase,0.992943108,EnzyBase,0.992943108,,0,1,2012-04-11,http://biotechlab.fudan.edu.cn/database/EnzyBase/home.php,200,CN,"(31.2222,121.4581)",http://web.archive.org/web/20231129094040/http://biotechlab.fudan.edu.cn/database/enzybase/home.php
22517761,NGS,0.890904665,NGS,0.890904665,Next Generation Sequencing Catalog,0.871557927,1,2012-04-19,http://bioinfo.mc.vanderbilt.edu/NGS/index.html,"HTTPConnectionPool(host='bioinfo.mc.vanderbilt.edu', port=80): Max retries exceeded with url: /NGS/index.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f576a00>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20151219040737/http://bioinfo.mc.vanderbilt.edu:80/NGS/index.html
22559792,PKKB,0.895442531,PKKB,0.895442531,PharmacoKinetics Knowledge Base,0.882700513,1,2012-05-15,http://cadd.suda.edu.cn/admet,"HTTPConnectionPool(host='cadd.suda.edu.cn', port=80): Max retries exceeded with url: /admet (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5ad8b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20170522154951/http://cadd.suda.edu.cn:80/admet/
22589183,PRDB,0.969944358,PRDB,0.969944358,Protein Tandem Repeat DataBase,0.902798961,1,2012-05-01,http://bioinfo.montp.cnrs.fr/?r=repeatDB,301,FR,"(43.6109,3.8763)",http://web.archive.org/web/20130124160255/http://bioinfo.montp.cnrs.fr/?r=repeatDB
22712730,PeanutDB,0.997910798,PeanutDB,0.997910798,,0,1,2012-06-19,http://bioinfolab.muohio.edu/txid3818v1,"HTTPConnectionPool(host='bioinfolab.muohio.edu', port=80): Pool is closed.",,,http://web.archive.org/web/20200808235825/http://bioinfolab.muohio.edu/txid3818v1/
22760305,AraPath,0.983345628,AraPath,0.983345628,,0,1,2012-07-03,http://bioinformatics.sdstate.edu/arapath,404,,,http://web.archive.org/web/20150901222514/http://bioinformatics.sdstate.edu:80/arapath/
22856649,ModelDB,0.958948493,ModelDB,0.958948493,,0,1,2012-08-02,http://bl210.caspur.it/MODEL-DB/MODEL-DB_web/MODindex.php.Operating,"HTTPConnectionPool(host='bl210.caspur.it', port=80): Max retries exceeded with url: /MODEL-DB/MODEL-DB_web/MODindex.php.Operating (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f59f370>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
"23066107, 26590405",TSGene,0.985564858,TSGene,0.985564858,Tumor Suppressor Gene database,0.982487644,2,2015-11-20,http://bioinfo.mc.vanderbilt.edu/TSGene,"HTTPConnectionPool(host='bioinfo.mc.vanderbilt.edu', port=80): Max retries exceeded with url: /TSGene (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f576e50>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20160408184553/http://bioinfo.mc.vanderbilt.edu:80/TSGene/
23144556,RKN,0.919945776,RKN,0.919945776,,0,1,2012-10-01,http://bioinformatics.towson.edu/RKN,"HTTPConnectionPool(host='bioinformatics.towson.edu', port=80): Pool is closed.",,,http://web.archive.org/web/20140722155000/http://bioinformatics.towson.edu/RKN/
23161695,eProS,0.996275544,eProS,0.996275544,profile suite,0.617196172,1,2012-11-17,http://bioservices.hs-mittweida.de/Epros,302,DE,"(50.9862,12.9754)",no_wayback
23262288,LepChorionDB,0.994472027,LepChorionDB,0.994472027,,0,1,2012-12-20,http://bioinformatics.biol.uoa.gr/LepChorionDB,301,GR,"(37.9757,23.7691)",no_wayback
23286825,NeuroDNet,0.995239019,NeuroDNet,0.995239019,,0,1,2013-01-03,http://bioschool.iitd.ac.in/NeuroDNet,302,IN,"(28.6000,77.1333)",http://web.archive.org/web/20220528132006/https://bioschool.iitd.ac.in/NeuroDNet/
23336431,BuffSatDB,0.98745203,BuffSatDB,0.98745203,Buffalo MicroSatellite Database,0.644897648,1,2013-01-19,http://cabindb.iasri.res.in/buffsatdb,"HTTPConnectionPool(host='cabindb.iasri.res.in', port=80): Max retries exceeded with url: /buffsatdb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f4cc130>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20130723203531/http://cabindb.iasri.res.in:80/buffsatdb/
23396298,PIPEMicroDB,0.981419305,PIPEMicroDB,0.981419305,PIgeonPEa Microsatellite DataBase,0.70065501,1,2013-02-08,http://cabindb.iasri.res.in/pigeonpea,"HTTPConnectionPool(host='cabindb.iasri.res.in', port=80): Max retries exceeded with url: /pigeonpea (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5ad3a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20140730193308/http://cabindb.iasri.res.in:80/pigeonpea/
23406793,T-HOD,0.995550072,T-HOD,0.995550072,Text-mined Hypertension,0.958812918,1,2013-02-12,http://bws.iis.sinica.edu.tw/THOD,"HTTPConnectionPool(host='bws.iis.sinica.edu.tw', port=80): Max retries exceeded with url: /THOD (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f59f430>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20200223033520/http://bws.iis.sinica.edu.tw:80/THOD/
23423175,SoyProDB,0.943566799,SoyProDB,0.943566799,soybean protein database,0.737450778,1,2013-02-06,http://bioinformatics.towson.edu/Soybean_Seed_Proteins_2D_Gel_DB/Home.aspx,"HTTPConnectionPool(host='bioinformatics.towson.edu', port=80): Pool is closed.",,,http://web.archive.org/web/20220913065932/http://bioinformatics.towson.edu/Soybean_Seed_Proteins_2D_Gel_DB/Home.aspx
23500449,DEER,0.993173659,DEER,0.993173659,,0,1,2013-03-13,http://bsb.kiz.ac.cn:90/DEER,"HTTPConnectionPool(host='bsb.kiz.ac.cn', port=90): Pool is closed.",,,http://web.archive.org/web/20160316055008/http://bsb.kiz.ac.cn:90/DEER/
23626002,KGVDB,0.986184359,KGVDB,0.986184359,,0,1,2013-04-26,http://biomi.cdc.go.kr/KGVDB,"HTTPConnectionPool(host='biomi.cdc.go.kr', port=80): Pool is closed.",,,http://web.archive.org/web/20140722210448/http://biomi.cdc.go.kr/KGVDB/
23826978,pico-PLAZA,0.990684529,pico-PLAZA,0.990684529,,0,1,2013-07-04,http://bioinformatics.psb.ugent.be/pico-plaza,301,BE,"(51.0008,3.7075)",no_wayback
23842462,DBATE,0.993781567,DBATE,0.993781567,DataBase of Alternative Transcripts Expression,0.966058254,1,2013-07-09,http://bioinformatica.uniroma2.it/DBATE,301,IT,"(41.8919,12.5113)",http://web.archive.org/web/20240104171420/http://bioinformatica.uniroma2.it/DBATE/
23846594,DoSA,0.991789222,DoSA,0.991789222,Database of Structural Alignments,0.871132361,1,2013-07-11,http://bo-protscience.fr/dosa,"HTTPConnectionPool(host='bo-protscience.fr', port=80): Max retries exceeded with url: /dosa (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5fe280>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20140722194020/http://bo-protscience.fr/dosa/
23894139,mpMoRFsDB,0.948040187,mpMoRFsDB,0.948040187,,0,1,2013-07-26,http://bioinformatics.biol.uoa.gr/mpMoRFsDB,301,GR,"(37.9757,23.7691)",http://web.archive.org/web/20240625023126/http://bioinformatics.biol.uoa.gr/mpMoRFsDB/
23973272,Diseasecard,0.896775365,Diseasecard,0.896775365,,0,1,2013-08-21,http://bioinformatics.ua.pt/diseasecard,302,PT,"(40.6443,-8.6455)",http://web.archive.org/web/20240423071416/https://bioinformatics.ua.pt/diseasecard
23977990,EvoSNP-DB,0.993930091,EvoSNP-DB,0.993930091,,0,1,2013-08-01,http://biomi.cdc.go.kr/EvoSNP,"HTTPConnectionPool(host='biomi.cdc.go.kr', port=80): Pool is closed.",,,http://web.archive.org/web/20140722231152/http://biomi.cdc.go.kr/EvoSNP/
24013926,XDB,0.954009195,XDB,0.954009195,Xeno-glycomics database,0.933108858,1,2013-09-06,http://bioinformatics.snu.ac.kr/xdb,"HTTPConnectionPool(host='bioinformatics.snu.ac.kr', port=80): Max retries exceeded with url: /xdb (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f11fdf0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
24066126,SurvExpress,0.972360611,SurvExpress,0.972360611,,0,1,2013-09-16,http://bioinformatica.mty.itesm.mx/SurvExpress,"HTTPConnectionPool(host='bioinformatica.mty.itesm.mx', port=80): Pool is closed.",,,no_wayback
24150944,HRaP,0.996109843,HRaP,0.996109843,,0,1,2013-10-22,http://bioinfo.protres.ru/hrap,301,RU,"(54.9198,37.4162)",http://web.archive.org/web/20220121131232/http://bioinfo.protres.ru/hrap/
24214957,bNAber,0.994556367,bNAber,0.994556367,,0,1,2013-11-07,http://bNAber.org,404,,,no_wayback
24244913,BioNames,0.997415423,BioNames,0.997415423,,0,1,2013-10-29,http://bionames.org,200,US,"(37.7621,-122.3971)",http://web.archive.org/web/20240616121449/https://bionames.org/
24250117,BBGD454,0.995709896,BBGD454,0.995709896,blueberry genomic database,0.90938741,1,2013-10-16,http://bioinformatics.towson.edu/BBGD454,"HTTPConnectionPool(host='bioinformatics.towson.edu', port=80): Pool is closed.",,,http://web.archive.org/web/20221208143741/http://bioinformatics.towson.edu/BBGD454/
24259684,BrassiBase,0.991759181,BrassiBase,0.991759181,,0,1,2013-11-19,http://brassibase.cos.uni-heidelberg.de,301,DE,"(49.4077,8.6908)",http://web.archive.org/web/20240706015837/https://brassibase.cos.uni-heidelberg.de/
"24271385, 27794041",NGSmethDB,0.998551369,NGSmethDB,0.998551369,,0,2,2016-10-27,http://bioinfo2.ugr.es/NGSmethDB,301,ES,"(36.7202,-4.4203)",http://web.archive.org/web/20231210101109/https://bioinfo2.ugr.es/NGSmethDB/
24271391,SuperPain,0.974839449,SuperPain,0.974839449,,0,1,2013-11-22,http://bioinformatics.charite.de/superpain,301,DE,"(52.5244,13.4105)",http://web.archive.org/web/20210615222111/https://bioinformatics.charite.de/superpain/
"24311565, 29106611",mVOC,0.945702612,mVOC,0.945702612,,0,2,2018-01-01,http://bioinformatics.charite.de/mvoc,301,DE,"(52.5244,13.4105)",http://web.archive.org/web/20240129185427/https://bioinformatics.charite.de/mvoc/
24333540,EcoliOverExpressionDB,0.917664945,EcoliOverExpressionDB,0.917664945,,0,1,2013-12-11,http://birg4.fbb.utm.my:8080/EcoliOverExpressionDB,"HTTPConnectionPool(host='birg4.fbb.utm.my', port=8080): Pool is closed.",,,http://web.archive.org/web/20140726105256/http://birg4.fbb.utm.my:8080/EcoliOverExpressionDB/
24334957,Transformer,0.906411409,Transformer,0.906411409,,0,1,2013-12-10,http://bioinformatics.charite.de/transformer,301,DE,"(52.5244,13.4105)",http://web.archive.org/web/20230326124528/https://bioinformatics.charite.de/transformer/
24712981,SFGD,0.987578392,SFGD,0.987578392,Soybean Functional Genomics Database,0.935117344,1,2014-04-08,http://bioinformatics.cau.edu.cn/SFGD,403,,,http://web.archive.org/web/20210525181029/http://bioinformatics.cau.edu.cn/SFGD/
24990533,GALT Protein Database,0.571744546,GALT Protein Database,0.571744546,,0,1,2014-07-23,http://bioinformatica.isa.cnr.it/GALT/GALT2.0,"HTTPConnectionPool(host='bioinformatica.isa.cnr.it', port=80): Max retries exceeded with url: /GALT/GALT2.0 (Caused by ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))",,,http://web.archive.org/web/20240523141259/http://bioinformatica.isa.cnr.it/GALT/GALT2.0/
24994456,BorreliaBase,0.995369911,BorreliaBase,0.995369911,,0,1,2014-07-03,http://borreliabase.org,301,US,"(40.8223,-74.4569)",http://web.archive.org/web/20240527091635/https://www.borreliabase.org/
25048123,AgAbDb,0.995833278,AgAbDb,0.995833278,Antigen-Antibody Interaction Database,0.982613113,1,2014-01-01,http://bioinfo.net.in/AgAbDb.htm,301,IN,"(19.0728,72.8826)",no_wayback
25084271,GMEnzy,0.996969402,GMEnzy,0.996969402,,0,1,2014-08-01,http://biotechlab.fudan.edu.cn/database/gmenzy,301,CN,"(31.2222,121.4581)",http://web.archive.org/web/20231129073704/http://biotechlab.fudan.edu.cn/database/gmenzy/
25097385,SCNProDB,0.972986102,SCNProDB,0.972986102,,0,1,2014-06-30,http://bioinformatics.towson.edu/Soybean_SCN_proteins_2D_Gel_DB/Gel1.aspx,"HTTPConnectionPool(host='bioinformatics.towson.edu', port=80): Pool is closed.",,,no_wayback
25125444,LeishMicrosatDB,0.997771621,LeishMicrosatDB,0.997771621,Leishmania Microsatellite Database,0.960049748,1,2014-08-14,http://biomedinformri.com/leishmicrosat,301,US,"(40.4993,-74.3990)",http://web.archive.org/web/20230514212217/https://biomedinformri.com/leishmicrosat/
25152233,ExpTreeDB,0.995681107,ExpTreeDB,0.995681107,,0,1,2014-08-24,http://biotech.bmi.ac.cn/ExpTreeDB,"HTTPConnectionPool(host='biotech.bmi.ac.cn', port=80): Max retries exceeded with url: /ExpTreeDB (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5e9490>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20170515025407/http://biotech.bmi.ac.cn:80/ExpTreeDB/
25300487,Super Natural II,0.813094119,Super Natural II,0.813094119,,0,1,2014-10-09,http://bioinformatics.charite.de/supernatural,301,DE,"(52.5244,13.4105)",no_wayback
25332396,BCCTBbp,0.998296082,BCCTBbp,0.998296082,Breast Cancer Campaign Tissue Bank,0.761125972,1,2014-10-20,http://bioinformatics.breastcancertissue,"HTTPConnectionPool(host='bioinformatics.breastcancertissue', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5435b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
25361969,VaDE,0.989877224,VaDE,0.989877224,,0,1,2014-10-31,http://bmi-tokai.jp/VaDE,403,,,http://web.archive.org/web/20230604231602/http://bmi-tokai.jp/VaDE/
25378302,Islander,0.601636887,Islander,0.601636887,,0,1,2014-11-05,http://bioinformatics.sandia.gov/islander,302,US,"(35.0845,-106.6511)",no_wayback
25378311,tmRNA Website,0.91520524,tmRNA Website,0.91520524,,0,1,2014-11-05,http://bioinformatics.sandia.gov/tmrna,302,US,"(35.0845,-106.6511)",http://web.archive.org/web/20240627025442/https://bioinformatics.sandia.gov/tmrna/
25414353,EHFPI,0.998098135,EHFPI,0.998098135,Essential Host Factors for Pathogenic Infection,0.983319062,1,2014-11-20,http://biotech.bmi.ac.cn/ehfpi,"HTTPConnectionPool(host='biotech.bmi.ac.cn', port=80): Max retries exceeded with url: /ehfpi (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f147f70>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20150702224309/http://biotech.bmi.ac.cn:80/ehfpi
25450223,HIGDB,0.955801189,HIGDB,0.955801189,Haemophilus influenzae Genome Database,0.94999705,1,2014-10-14,http://bioserver1.physics.iisc.ernet.in/HIGDB,"HTTPConnectionPool(host='bioserver1.physics.iisc.ernet.in', port=80): Pool is closed.",,,http://web.archive.org/web/20240414030801/http://bioserver1.physics.iisc.ernet.in/HIGDB/
